time	V(vpwrout)	V(vpztin)	I(Pwrout)	I(Pztin)
3.656176524706981e-006	3.562312e+000	-6.385944e+004	3.562313e-005	-7.407744e+000
3.656586827914647e-006	3.562299e+000	-6.386494e+004	3.562301e-005	-7.253577e+000
3.657525374414685e-006	3.562272e+000	-6.387616e+004	3.562269e-005	-6.656591e+000
3.658045938175706e-006	3.562257e+000	-6.388116e+004	3.562258e-005	-6.121208e+000
3.658308287905246e-006	3.562250e+000	-6.388329e+004	3.562261e-005	-5.788323e+000
3.658393101397357e-006	3.562248e+000	-6.388391e+004	3.562169e-005	-5.671496e+000
3.658398581342606e-006	3.562247e+000	-6.388395e+004	3.562123e-005	-5.663675e+000
3.658409541233105e-006	3.562247e+000	-6.388403e+004	3.562092e-005	-5.647989e+000
3.658835401902373e-006	3.562231e+000	-6.388668e+004	3.562247e-005	-5.004746e+000
3.658860474758524e-006	3.562230e+000	-6.388682e+004	3.562227e-005	-4.964968e+000
3.658868302381840e-006	3.562229e+000	-6.388686e+004	3.547718e-005	-4.952493e+000
3.658869181741438e-006	3.562229e+000	-6.388686e+004	3.568332e-005	-4.951089e+000
3.659040531240240e-006	3.562224e+000	-6.388770e+004	3.564367e-005	-4.668138e+000
3.659211880739042e-006	3.562218e+000	-6.388844e+004	3.561432e-005	-4.378254e+000
3.659383230237844e-006	3.562213e+000	-6.388910e+004	3.559525e-005	-4.081436e+000
3.659554579736646e-006	3.562208e+000	-6.388968e+004	3.558647e-005	-3.777686e+000
3.659725929235447e-006	3.562204e+000	-6.389016e+004	3.558798e-005	-3.467003e+000
3.659897278734249e-006	3.562200e+000	-6.389056e+004	3.559977e-005	-3.149386e+000
3.660068628233051e-006	3.562196e+000	-6.389088e+004	3.562186e-005	-2.824836e+000
3.660228272413258e-006	3.562192e+000	-6.389113e+004	3.562174e-005	-2.521366e+000
3.660324885721626e-006	3.562191e+000	-6.389120e+004	3.562183e-005	-2.333207e+000
3.660422754876176e-006	3.562189e+000	-6.389125e+004	3.562192e-005	-2.140822e+000
3.660493136897925e-006	3.562188e+000	-6.389125e+004	3.562309e-005	-2.001468e+000
3.660663801401793e-006	3.562186e+000	-6.389120e+004	3.562177e-005	-1.660530e+000
3.661140708404591e-006	3.562182e+000	-6.389051e+004	3.562181e-005	-6.931676e-001
3.661323741720842e-006	3.562181e+000	-6.389008e+004	3.562175e-005	-3.189310e-001
3.661526040021543e-006	3.562181e+000	-6.388946e+004	3.562169e-005	9.598733e-002
3.661672772134945e-006	3.562181e+000	-6.388892e+004	3.562169e-005	3.968489e-001
3.661827863286210e-006	3.562181e+000	-6.388826e+004	3.562174e-005	7.140190e-001
3.662017583510304e-006	3.562182e+000	-6.388734e+004	3.562181e-005	1.099731e+000
3.662268107526119e-006	3.562184e+000	-6.388589e+004	3.562179e-005	1.601315e+000
3.662769155557749e-006	3.562189e+000	-6.388222e+004	3.562182e-005	2.561736e+000
3.663671859985689e-006	3.562202e+000	-6.387353e+004	3.562206e-005	4.125968e+000
3.664742756067076e-006	3.562224e+000	-6.385972e+004	3.562229e-005	5.599673e+000
3.666096087929435e-006	3.562259e+000	-6.383667e+004	3.562260e-005	6.707481e+000
3.667550500361893e-006	3.562299e+000	-6.380477e+004	3.562300e-005	6.829780e+000
3.669224831679756e-006	3.562340e+000	-6.375855e+004	3.562340e-005	5.622107e+000
3.671016936327741e-006	3.562373e+000	-6.369925e+004	3.562371e-005	3.169590e+000
3.672027072563248e-006	3.562384e+000	-6.366100e+004	3.562384e-005	1.385584e+000
3.672667893075311e-006	3.562386e+000	-6.363415e+004	3.562386e-005	1.511076e-001
3.673488288436230e-006	3.562383e+000	-6.359724e+004	3.562382e-005	-1.408271e+000
3.674313926964435e-006	3.562376e+000	-6.355736e+004	3.562375e-005	-2.830263e+000
3.675583939966993e-006	3.562356e+000	-6.349142e+004	3.562358e-005	-4.628922e+000
3.676548702833784e-006	3.562337e+000	-6.343786e+004	3.562339e-005	-5.595533e+000
3.677371211411715e-006	3.562317e+000	-6.338961e+004	3.562319e-005	-6.071158e+000
3.677741787517217e-006	3.562308e+000	-6.336707e+004	3.562311e-005	-6.165889e+000
3.677930391637050e-006	3.562304e+000	-6.335533e+004	3.562303e-005	-6.172011e+000
3.678276122283211e-006	3.562295e+000	-6.333343e+004	3.562291e-005	-6.120333e+000
3.678452484262434e-006	3.562291e+000	-6.332205e+004	3.562282e-005	-6.062348e+000
3.678805208220880e-006	3.562282e+000	-6.329896e+004	3.562276e-005	-5.890354e+000
